584,Head,Голова,Голова,Cabeza,2022-10-25 21:09:55,2022-10-25 21:09:55
585,Health,Здоров'я,Здоровье,Salud,2022-10-25 21:09:55,2022-10-25 21:09:55
586,Hearing,Слух,Слух,Audición,2022-10-25 21:09:55,2022-10-25 21:09:55
587,Heart,Серце,Сердце,Corazón,2022-10-25 21:09:55,2022-10-25 21:09:55
588,Heat,Спека,Жара,Calor,2022-10-25 21:09:55,2022-10-25 21:09:55
589,Height,Висота,Высота,Altura,2022-10-25 21:09:55,2022-10-25 21:09:55
590,Highway,Шосе,Шоссе,Carretera,2022-10-25 21:09:55,2022-10-25 21:09:55
591,Historian,Історик,Историк,Historiador,2022-10-25 21:09:55,2022-10-25 21:09:55
592,History,Історія,История,Historia,2022-10-25 21:09:55,2022-10-25 21:09:55
593,Home,Дім,Дом,Inicio,2022-10-25 21:09:55,2022-10-25 21:09:55
594,Homework,Домашнє Завдання,Домашнее Задание,Deberes,2022-10-25 21:09:55,2023-03-06 13:20:15
595,Honey,Мед,Мед,Miel,2022-10-25 21:09:55,2022-10-25 21:09:55
596,Hospital,Лікарня,Больница,Hospital,2022-10-25 21:09:55,2022-10-25 21:09:55
597,Hotel,Готель,Гостиница,Hotel,2022-10-25 21:09:55,2022-10-25 21:09:55
598,House,Будинок,Дом,Casa,2022-10-25 21:09:55,2022-10-25 21:09:55
599,Housing,Житло,Жилье,Vivienda,2022-10-25 21:09:55,2022-10-25 21:09:55
600,Ice,Лід,Лед,Hielo,2022-10-25 21:09:55,2022-10-25 21:09:55
601,Idea,Ідея,Идея,Idea,2022-10-25 21:09:55,2022-10-25 21:09:55
602,Image,Зображення,Изображение,Imagen,2022-10-25 21:09:55,2022-10-25 21:09:55
603,Imagination,Уява,Воображение,Imaginación,2022-10-25 21:09:55,2022-10-25 21:09:55
604,Impact,Вплив,Воздействие,Impacto,2022-10-25 21:09:55,2022-10-25 21:09:55
605,Importance,Важливість,Важность,Importancia,2022-10-25 21:09:55,2022-10-25 21:09:55
606,Impression,Враження,Впечатление,Impresión,2022-10-25 21:09:55,2022-10-25 21:09:55
607,Improvement,Покращення,Улучшение,Mejora,2022-10-25 21:09:55,2022-10-25 21:09:55
608,Income,Дохід,Доход,Ingresos,2022-10-25 21:09:55,2022-10-25 21:09:55
609,Independence,Незалежність,Независимость,Independencia,2022-10-25 21:09:55,2022-10-25 21:09:55
610,Indication,Індикація,Индикация,Indicación,2022-10-25 21:09:55,2022-10-25 21:09:55
611,Industry,Промисловість,Промышленность,Industria,2022-10-25 21:09:55,2022-10-25 21:09:55
612,Inflation,Інфляція,Инфляция,Inflación,2022-10-25 21:09:55,2022-10-25 21:09:55
613,Information,Інформація,Информация,Información,2022-10-25 21:09:55,2022-10-25 21:09:55
614,Initiative,Ініціатива,Инициатива,Iniciativa,2022-10-25 21:09:55,2022-10-25 21:09:55
615,Injury,Травма,Травма,Lesión,2022-10-25 21:09:55,2022-10-25 21:09:55
616,Insect,Комаха,Насекомое,Insecto,2022-10-25 21:09:55,2022-10-25 21:09:55
617,Inside,Всередині,Внутри,Interior,2022-10-25 21:09:55,2022-10-25 21:09:55
618,Inspection,Інспекція,Инспекция,Inspección,2022-10-25 21:09:55,2022-10-25 21:09:55
619,Inspector,Інспектор,Инспектор,Inspector,2022-10-25 21:09:55,2022-10-25 21:09:55
620,Instance,Примірник,Экземпляр,Instancia,2022-10-25 21:09:55,2022-10-25 21:09:55
621,Instruction,Інструкція,Инструкция,Instrucción,2022-10-25 21:09:55,2022-10-25 21:09:55
622,Insurance,Страхування,Страхование,Seguro,2022-10-25 21:09:55,2022-10-25 21:09:55
623,Intention,Намір,Намерение,Intención,2022-10-25 21:09:55,2022-10-25 21:09:55
624,Interaction,Взаємодія,Взаимодействие,Interacción,2022-10-25 21:09:55,2022-10-25 21:09:55
625,Interest,Інтерес,Интерес,Interés,2022-10-25 21:09:55,2022-10-25 21:09:55
626,Internet,Інтернет,Интернет,Internet,2022-10-25 21:09:55,2022-10-25 21:09:55
627,Introduction,Вступ,Введение,Introducción,2022-10-25 21:09:55,2022-10-25 21:09:55
628,Investment,Інвестиції,Инвестиции,Inversión,2022-10-25 21:09:55,2022-10-25 21:09:55
629,Issue,Випуск,Выпуск,Problema,2022-10-25 21:09:55,2022-10-25 21:09:55
630,Item,Пункт,Пункт,Artículo,2022-10-25 21:09:55,2022-10-25 21:09:55
631,Job,Робота,Работа,Trabajo,2022-10-25 21:09:55,2022-10-25 21:09:55
632,Judgment,Судження,Суждение,Juicio,2022-10-25 21:09:55,2022-10-25 21:09:55
633,Key,Ключ,Ключ,Clave,2022-10-25 21:09:55,2022-10-25 21:09:55
634,Kind,Вид,Вид,Tipo,2022-10-25 21:09:55,2022-10-25 21:09:55
635,King,Король,Король,Rey,2022-10-25 21:09:55,2022-10-25 21:09:55
636,Knowledge,Знання,Знание,Conocimiento,2022-10-25 21:09:55,2022-10-25 21:09:55
637,Lab,Лабораторія,Лаборатория,Laboratorio,2022-10-25 21:09:55,2022-10-25 21:09:55
638,Ladder,Сходи,Лестница,Escalera,2022-10-25 21:09:55,2022-10-25 21:09:55
639,Lady,Леді,Леди,Señora,2022-10-25 21:09:55,2022-10-25 21:09:55
640,Lake,Озеро,Озеро,Lago,2022-10-25 21:09:55,2022-10-25 21:09:55
641,Language,Мова,Язык,Idioma,2022-10-25 21:09:55,2022-10-25 21:09:55
642,Law,Закон,Закон,Ley,2022-10-25 21:09:55,2022-10-25 21:09:55
643,Leader,Лідер,Лидер,Líder,2022-10-25 21:09:55,2022-10-25 21:09:55
644,Leadership,Лідерство,Лидерство,Liderazgo,2022-10-25 21:09:55,2023-03-03 18:12:21
645,Length,Довжина,Длина,Longitud,2022-10-25 21:09:55,2023-03-03 18:12:21
646,Level,Рівень,Уровень,Nivel,2022-10-25 21:09:55,2023-03-03 18:12:21
647,Library,Бібліотека,Библиотека,Biblioteca,2022-10-25 21:09:55,2023-03-03 18:12:21
648,Life,Життя,Жизнь,Vida,2022-10-25 21:09:55,2023-03-03 18:12:21
649,Light,Світло,Свет,Luz,2022-10-25 21:09:55,2023-03-03 18:12:21
650,Line,Лінія,Линия,Línea,2022-10-25 21:09:55,2023-03-03 18:12:21
651,Link,Посилання,Ссылка,Enlace,2022-10-25 21:09:55,2023-03-03 18:12:21
652,List,Список,Список,Lista,2022-10-25 21:09:55,2023-03-03 18:12:21
653,Literature,Література,Литература,Literatura,2022-10-25 21:09:55,2023-03-03 18:12:21
654,Location,Розташування,Местоположение,Ubicación,2022-10-25 21:09:55,2023-03-03 18:12:21
655,Loss,Втрата,Потеря,Pérdida,2022-10-25 21:09:55,2023-03-03 18:12:21
656,Machine,Машина,Машина,Máquina,2022-10-25 21:09:55,2023-03-03 18:12:21
657,Magazine,Журнал,Журнал,Revista,2022-10-25 21:09:55,2023-03-03 18:12:21
658,Maintenance,Технічне Обслуговування,Техническое Обслуживание,Mantenimiento,2022-10-25 21:09:55,2023-03-06 13:20:15
659,Mall,Торговий Центр,Торговый Центр,Centro Comercial,2022-10-25 21:09:55,2023-03-06 13:20:15
660,Man,Людина,Человек,Hombre,2022-10-25 21:09:55,2023-03-03 18:12:21
661,Management,Управління,Управление,Gestión,2022-10-25 21:09:55,2023-03-03 18:12:21
662,Manager,Менеджер,Менеджер,Gerente,2022-10-25 21:09:55,2023-03-03 18:12:21
663,Manufacturer,Виробник,Производитель,Fabricante,2022-10-25 21:09:55,2023-03-03 18:12:21
664,Map,Карта,Карта,Mapa,2022-10-25 21:09:55,2023-03-03 18:12:21
665,Market,Ринок,Рынок,Mercado,2022-10-25 21:09:55,2023-03-03 18:12:21
666,Marketing,Маркетинг,Маркетинг,Marketing,2022-10-25 21:09:55,2023-03-03 18:12:21
667,Marriage,Шлюб,Брак,Matrimonio,2022-10-25 21:09:55,2023-03-03 18:12:21
668,Material,Матеріал,Материал,Material,2022-10-25 21:09:55,2023-03-03 18:12:21
669,Math,Математика,Математика,Matemáticas,2022-10-25 21:09:55,2023-03-03 18:12:21
670,Meal,Живлення,Питание,Comida,2022-10-25 21:09:55,2023-03-03 18:12:21
671,Meaning,Сенс,Смысл,Significado,2022-10-25 21:09:55,2023-03-03 18:12:21
672,Measurement,Вимірювання,Измерение,Medida,2022-10-25 21:09:55,2023-03-03 18:12:21
673,Meat,М'ясо,Мясо,Carne,2022-10-25 21:09:55,2023-03-03 18:12:21
674,Media,Змі,Сми,Medios,2022-10-25 21:09:55,2023-03-06 13:20:15
675,Medicine,Медицина,Медицина,Medicina,2022-10-25 21:09:55,2023-03-03 18:12:21
676,Medium,Середній,Средний,Medio,2022-10-25 21:09:55,2023-03-03 18:12:21
677,Member,Член,Член,Miembro,2022-10-25 21:09:55,2023-03-03 18:12:21
678,Membership,Членство,Членство,Membresía,2022-10-25 21:09:55,2023-03-03 18:12:21
679,Memory,Пам'ять,Память,Memoria,2022-10-25 21:09:55,2023-03-03 18:12:21
680,Menu,Меню,Меню,Menú,2022-10-25 21:09:55,2023-03-03 18:12:21
681,Message,Повідомлення,Сообщение,Mensaje,2022-10-25 21:09:55,2023-03-03 18:12:21
682,Metal,Метал,Металл,Metal,2022-10-25 21:09:55,2023-03-03 18:12:21
683,Method,Метод,Метод,Método,2022-10-25 21:09:55,2023-03-03 18:12:21
684,Midnight,Північ,Полночь,Medianoche,2022-10-25 21:09:55,2023-03-03 18:12:21
685,Mixture,Суміш,Смесь,Mezcla,2022-10-25 21:09:55,2023-03-03 18:12:21
686,Mode,Режим,Режим,Modo,2022-10-25 21:09:55,2023-03-03 18:12:21
687,Model,Модель,Модель,Modelo,2022-10-25 21:09:55,2023-03-03 18:12:21
688,Mom,Мама,Мама,Mamá,2022-10-25 21:09:55,2023-03-03 18:12:21
689,Moment,Момент,Момент,Momento,2022-10-25 21:09:55,2023-03-03 18:12:21
690,Money,Гроші,Деньги,Dinero,2022-10-25 21:09:55,2023-03-03 18:12:21
691,Month,Місяць,Месяц,Mes,2022-10-25 21:09:55,2023-03-03 18:12:21
692,Mood,Настрій,Настроение,Estado De Ánimo,2022-10-25 21:09:55,2023-03-06 13:17:26
693,Morning,Ранок,Утро,Mañana,2022-10-25 21:09:55,2023-03-03 18:12:21
694,Mouse,Миша,Мышь,Ratón,2022-10-25 21:09:56,2023-03-03 18:12:21
695,Movie,Фільм,Фильм,Película,2022-10-25 21:09:56,2023-03-06 13:20:15
696,Mud,Бруд,Грязь,Barro,2022-10-25 21:09:56,2023-03-06 13:20:15
697,Music,Музика,Музыка,Música,2022-10-25 21:09:56,2023-03-06 13:20:15
698,Name,Ім'я,Имя,Nombre,2022-10-25 21:09:56,2023-03-06 13:20:15
699,Nation,Нація,Нация,Nación,2022-10-25 21:09:56,2023-03-06 13:20:15
700,Nature,Природа,Природа,Naturaleza,2022-10-25 21:09:56,2023-03-06 13:20:15
701,Negotiation,Переговори,Переговоры,Negociación,2022-10-25 21:09:56,2023-03-06 13:20:15
702,Network,Мережа,Сеть,Red,2022-10-25 21:09:56,2023-03-03 18:12:21
703,News,Новини,Новости,Noticias,2022-10-25 21:09:56,2023-03-03 18:12:21
704,Newspaper,Газета,Газета,Periódico,2022-10-25 21:09:56,2023-03-03 18:12:21
705,Night,Ніч,Ночь,Noche,2022-10-25 21:09:56,2023-03-03 18:12:21
706,Note,Примітка,Примечание,Nota,2022-10-25 21:09:56,2023-03-03 18:12:21
707,Nothing,Нічого,Ничего,Nada,2022-10-25 21:09:56,2023-03-03 18:12:21
708,Number,Номер,Номер,Número,2022-10-25 21:09:56,2023-03-03 18:12:21
709,Object,Об'єкт,Объект,Objeto,2022-10-25 21:09:56,2023-03-03 18:12:21
710,Obligation,Зобов'язання,Обязательство,Obligación,2022-10-25 21:09:56,2023-03-03 18:12:21
711,Office,Офіс,Офис,Oficina,2022-10-25 21:09:56,2023-03-03 18:12:21
712,Oil,Нафта,Нефть,Aceite,2022-10-25 21:09:56,2023-03-03 18:12:21
713,Operation,Операція,Операция,Operación,2022-10-25 21:09:56,2023-03-03 18:12:21
714,Opinion,Думка,Мнение,Opinión,2022-10-25 21:09:56,2023-03-03 18:12:21
715,Opportunity,Можливість,Возможность,Oportunidad,2022-10-25 21:09:56,2023-03-03 18:12:21
716,Orange,Оранжевий,Оранжевый,Naranja,2022-10-25 21:09:56,2023-03-03 18:12:21
717,Organization,Організація,Организация,Organización,2022-10-25 21:09:56,2023-03-03 18:12:21
718,Outcome,Результат,Результат,Resultado,2022-10-25 21:09:56,2023-03-03 18:12:21
719,Outside,Зовні,Снаружи,Fuera,2022-10-25 21:09:56,2023-03-03 18:12:21
720,Oven,Печ,Печь,Horno,2022-10-25 21:09:56,2023-03-03 18:12:21
721,Owner,Власник,Владелец,Propietario,2022-10-25 21:09:56,2023-03-03 18:12:21
722,Page,Сторінка,Страница,Página,2022-10-25 21:09:56,2023-03-03 18:12:21
723,Painting,Картина,Картина,Pintura,2022-10-25 21:09:56,2023-03-03 18:12:21
724,Paper,Папір,Бумага,Papel,2022-10-25 21:09:56,2023-03-03 18:12:21
725,Part,Частина,Часть,Parte,2022-10-25 21:09:56,2023-03-03 18:12:21
726,Passenger,Пасажир,Пассажир,Pasajero,2022-10-25 21:09:56,2023-03-03 18:12:21
727,Passion,Пристрасть,Страсть,Pasión,2022-10-25 21:09:56,2023-03-03 18:12:21
728,Patience,Терпіння,Терпение,Paciencia,2022-10-25 21:09:56,2023-03-03 18:12:21
729,Payment,Оплата,Оплата,Pago,2022-10-25 21:09:56,2023-03-03 18:12:21
730,Penalty,Штраф,Штраф,Pena,2022-10-25 21:09:56,2023-03-03 18:12:21
731,People,Люди,Люди,Gente,2022-10-25 21:09:56,2023-03-03 18:12:21
732,Percentage,Відсоток,Процент,Porcentaje,2022-10-25 21:09:56,2023-03-03 18:12:21
733,Perception,Сприйняття,Восприятие,Percepción,2022-10-25 21:09:56,2023-03-03 18:12:21
734,Performance,Продуктивність,Производительность,Rendimiento,2022-10-25 21:09:56,2023-03-03 18:12:21
735,Period,Період,Период,Período,2022-10-25 21:09:56,2023-03-03 18:12:21
736,Permission,Дозвіл,Разрешение,Permiso,2022-10-25 21:09:56,2023-03-03 18:12:21
737,Person,Людина,Человек,Persona,2022-10-25 21:09:56,2023-03-03 18:12:21
738,Personality,Особистість,Личность,Personalidad,2022-10-25 21:09:56,2023-03-03 18:12:21
739,Perspective,Перспектива,Перспектива,Perspectiva,2022-10-25 21:09:56,2023-03-03 18:12:21
740,Philosophy,Філософія,Философия,Filosofía,2022-10-25 21:09:56,2023-03-03 18:12:21
741,Phone,Телефон,Телефон,Teléfono,2022-10-25 21:09:56,2023-03-03 18:12:21
742,Photo,Фото,Фото,Foto,2022-10-25 21:09:56,2023-03-03 18:12:21
743,Physics,Фізика,Физика,Física,2022-10-25 21:09:56,2023-03-03 18:12:21
744,Piano,Фортепіано,Фортепиано,Piano,2022-10-25 21:09:56,2023-03-03 18:12:21
745,Picture,Зображення,Изображение,Imagen,2022-10-25 21:09:56,2023-03-03 18:12:21
746,Pie,Пиріг,Пирог,Pastel,2022-10-25 21:09:56,2023-03-03 18:12:21
747,Piece,Частина,Часть,Pieza,2022-10-25 21:09:56,2023-03-03 18:12:21
748,Pizza,Піца,Пицца,Pizza,2022-10-25 21:09:56,2023-03-03 18:12:21
749,Place,Місце,Место,Lugar,2022-10-25 21:09:56,2023-03-03 18:12:21
750,Plan,План,План,Plan,2022-10-25 21:09:56,2023-03-03 18:12:21
751,Platform,Платформа,Платформа,Plataforma,2022-10-25 21:09:56,2023-03-03 18:12:21
752,Player,Гравець,Игрок,Jugador,2022-10-25 21:09:56,2023-03-03 18:12:21
753,Poem,Поема,Поэма,Poema,2022-10-25 21:09:56,2023-03-03 18:12:21
754,Poet,Поет,Поэт,Poeta,2022-10-25 21:09:56,2023-03-03 18:12:21
755,Poetry,Поезія,Поэзия,Poesía,2022-10-25 21:09:56,2023-03-03 18:12:21
756,Police,Поліція,Полиция,Policía,2022-10-25 21:09:56,2023-03-03 18:12:21
757,Policy,Політика,Политика,Política,2022-10-25 21:09:56,2022-10-25 21:09:56
758,Politics,Політика,Политика,Política,2022-10-25 21:09:56,2023-03-03 18:12:21
759,Pollution,Забруднення,Загрязнение,Contaminación,2022-10-25 21:09:56,2023-03-03 18:12:22
760,Population,Населення,Население,Población,2022-10-25 21:09:56,2023-03-03 18:12:22
761,Position,Посада,Должность,Posición,2022-10-25 21:09:56,2023-03-03 18:12:22
762,Possession,Володіння,Владение,Posesión,2022-10-25 21:09:56,2023-03-03 18:12:22
763,Possibility,Можливість,Возможность,Posibilidad,2022-10-25 21:09:56,2023-03-03 18:12:22
764,Post,Повідомлення,Сообщение,Publicar,2022-10-25 21:09:56,2023-03-03 18:12:22
765,Pot,Горщик,Горшок,Olla,2022-10-25 21:09:56,2023-03-03 18:12:22
766,Potato,Картопля,Картофель,Patata,2022-10-25 21:09:56,2023-03-03 18:12:22
767,Power,Сила,Сила,Potencia,2022-10-25 21:09:56,2023-03-03 18:12:22
768,Practice,Практика,Практика,Práctica,2022-10-25 21:09:56,2023-03-03 18:12:22
769,Preference,Перевага,Предпочтение,Preferencia,2022-10-25 21:09:56,2023-03-03 18:12:22
770,Preparation,Підготовка,Подготовка,Preparación,2022-10-25 21:09:56,2023-03-03 18:12:22
771,Presence,Присутність,Присутствие,Presencia,2022-10-25 21:09:56,2023-03-03 18:12:22
772,Presentation,Презентація,Презентация,Presentación,2022-10-25 21:09:56,2023-03-03 18:12:22
773,President,Президент,Президент,Presidente,2022-10-25 21:09:56,2023-03-03 18:12:22
774,Pressure,Тиск,Давление,Presión,2022-10-25 21:09:56,2023-03-03 18:12:22
775,Price,Ціна,Цена,Precio,2022-10-25 21:09:56,2023-03-03 18:12:22
776,Priority,Пріоритет,Приоритет,Prioridad,2022-10-25 21:09:56,2023-03-03 18:12:22
777,Problem,Проблема,Проблема,Problema,2022-10-25 21:09:56,2023-03-03 18:12:22
778,Procedure,Процедура,Процедура,Procedimiento,2022-10-25 21:09:56,2023-03-03 18:12:22
779,Process,Процес,Процесс,Proceso,2022-10-25 21:09:56,2023-03-03 18:12:22
780,Product,Продукт,Продукт,Producto,2022-10-25 21:09:56,2023-03-03 18:12:22
781,Profession,Професія,Профессия,Profesión,2022-10-25 21:09:56,2023-03-03 18:12:22
782,Professor,Професор,Профессор,Profesor,2022-10-25 21:09:56,2023-03-03 18:12:22
783,Profit,Прибуток,Прибыль,Beneficio,2022-10-25 21:09:56,2023-03-03 18:12:22
784,Program,Програма,Программа,Programa,2022-10-25 21:09:56,2023-03-03 18:12:22
785,Promotion,Просування,Продвижение,Promoción,2022-10-25 21:09:56,2023-03-03 18:12:22
786,Property,Власність,Собственность,Propiedad,2022-10-25 21:09:56,2023-03-03 18:12:22
787,Proposal,Пропозиція,Предложение,Propuesta,2022-10-25 21:09:56,2023-03-03 18:12:22
788,Protection,Захист,Защита,Protección,2022-10-25 21:09:56,2023-03-03 18:12:22
789,Psychology,Психологія,Психология,Psicología,2022-10-25 21:09:56,2023-03-03 18:12:22
790,Purpose,Мета,Цель,Propósito,2022-10-25 21:09:56,2023-03-03 18:12:22
791,Quality,Якість,Качество,Calidad,2022-10-25 21:09:56,2023-03-03 18:12:22
792,Quantity,Кількість,Количество,Cantidad,2022-10-25 21:09:56,2023-03-03 18:12:22
793,Queen,Корольова,Королева,Reina,2022-10-25 21:09:56,2023-03-03 18:12:22
794,Question,Питання,Вопрос,Pregunta,2022-10-25 21:09:56,2023-03-03 18:12:22
795,Radio,Радіо,Радио,Radio,2022-10-25 21:09:56,2023-03-03 18:12:22
796,Range,Діапазон,Диапазон,Rango,2022-10-25 21:09:56,2023-03-03 18:12:22
797,Rate,Швидкість,Скорость,Tasa,2022-10-25 21:09:56,2023-03-03 18:12:22
798,Ratio,Ставлення,Отношение,Proporción,2022-10-25 21:09:56,2023-03-03 18:12:22
799,Reaction,Реакція,Реакция,Reacción,2022-10-25 21:09:56,2023-03-03 18:12:22
800,Reality,Реальність,Реальность,Realidad,2022-10-25 21:09:56,2023-03-03 18:12:22
801,Reason,Причина,Причина,Razón,2022-10-25 21:09:56,2023-03-03 18:12:22
802,Reception,Прийом,Прием,Recepción,2022-10-25 21:09:56,2023-03-03 18:12:22
803,Recipe,Рецепт,Рецепт,Receta,2022-10-25 21:09:56,2023-03-03 18:12:22
804,Recognition,Визнання,Признание,Reconocimiento,2022-10-25 21:09:56,2023-03-03 18:12:22
805,Recommendation,Рекомендація,Рекомендация,Recomendación,2022-10-25 21:09:56,2023-03-03 18:12:22
806,Recording,Запис,Запись,Grabación,2022-10-25 21:09:56,2023-03-03 18:12:22
807,Reflection,Відображення,Отражение,Reflexión,2022-10-25 21:09:56,2023-03-03 18:12:22
808,Refrigerator,Холодильник,Холодильник,Refrigerador,2022-10-25 21:09:56,2023-03-03 18:12:22
809,Region,Регіон,Регион,Región,2022-10-25 21:09:56,2023-03-03 18:12:22
810,Relation,Відносини,Отношения,Relación,2022-10-25 21:09:56,2022-10-25 21:09:56
811,Relationship,Відносини,Отношения,Relación,2022-10-25 21:09:56,2023-03-03 18:12:22
812,Replacement,Заміна,Замена,Reemplazo,2022-10-25 21:09:56,2023-03-03 18:12:22
813,Republic,Республіка,Республика,República,2022-10-25 21:09:56,2023-03-03 18:12:22
814,Reputation,Репутація,Репутация,Reputación,2022-10-25 21:09:56,2023-03-03 18:12:22
815,Requirement,Вимога,Требование,Requisito,2022-10-25 21:09:56,2023-03-03 18:12:22
816,Research,Дослідження,Исследование,Investigación,2022-10-25 21:09:56,2023-03-03 18:12:22
817,Resolution,Дозвіл,Разрешение,Resolución,2022-10-25 21:09:56,2023-03-03 18:12:22
818,Resource,Ресурс,Ресурс,Recurso,2022-10-25 21:09:56,2023-03-03 18:12:22
819,Response,Відповідь,Ответ,Respuesta,2022-10-25 21:09:56,2023-03-03 18:12:22
820,Responsibility,Відповідальність,Ответственность,Responsabilidad,2022-10-25 21:09:56,2023-03-03 18:12:22
821,Restaurant,Ресторан,Ресторан,Restaurante,2022-10-25 21:09:56,2023-03-03 18:12:22
822,Revenue,Дохід,Доход,Ingresos,2022-10-25 21:09:56,2023-03-03 18:12:22
823,Review,Огляд,Обзор,Revisión,2022-10-25 21:09:56,2023-03-03 18:12:22
824,Revolution,Революція,Революция,Revolución,2022-10-25 21:09:56,2023-03-03 18:12:22
825,Risk,Ризик,Риск,Riesgo,2022-10-25 21:09:56,2023-03-03 18:12:22
826,River,Річка,Река,Río,2022-10-25 21:09:56,2023-03-03 18:12:22
827,Road,Дорога,Дорога,Carretera,2022-10-25 21:09:56,2023-03-03 18:12:22
828,Rock,Рок,Рок,Roca,2022-10-25 21:09:56,2023-03-03 18:12:22
829,Role,Роль,Роль,Rol,2022-10-25 21:09:56,2023-03-03 18:12:22
830,Room,Кімната,Комната,Habitación,2022-10-25 21:09:56,2023-03-03 18:12:22
831,Rule,Правило,Правило,Regla,2022-10-25 21:09:56,2023-03-03 18:12:22
832,Safety,Безпека,Безопасность,Seguridad,2022-10-25 21:09:56,2023-03-03 18:12:22
833,Salad,Салат,Салат,Ensalada,2022-10-25 21:09:56,2023-03-03 18:12:22
834,Salt,Соль,Соль,Sal,2022-10-25 21:09:56,2023-03-03 18:12:22
835,Sample,Зразок,Образец,Muestra,2022-10-25 21:09:56,2023-03-03 18:12:22
836,Satisfaction,Задоволення,Удовлетворение,Satisfacción,2022-10-25 21:09:56,2023-03-03 18:12:22
837,Scale,Масштаб,Масштаб,Escala,2022-10-25 21:09:56,2023-03-03 18:12:22
838,Scene,Сцена,Сцена,Escena,2022-10-25 21:09:56,2023-03-03 18:12:22
839,School,Школа,Школа,Escuela,2022-10-25 21:09:56,2023-03-03 18:12:22
840,Science,Наука,Наука,Ciencia,2022-10-25 21:09:56,2023-03-03 18:12:22
841,Screen,Екран,Экран,Pantalla,2022-10-25 21:09:56,2023-03-03 18:12:22
842,Secretary,Секретар,Секретарь,Secretario,2022-10-25 21:09:56,2023-03-03 18:12:22
843,Section,Розділ,Раздел,Sección,2022-10-25 21:09:56,2023-03-03 18:12:22
844,Sector,Сектор,Сектор,Sector,2022-10-25 21:09:56,2023-03-03 18:12:22
845,Security,Безпека,Безопасность,Seguridad,2022-10-25 21:09:56,2023-03-03 18:12:22
846,Selection,Вибір,Выбор,Selección,2022-10-25 21:09:56,2023-03-03 18:12:22
847,Sense,Сенс,Смысл,Sentido,2022-10-25 21:09:56,2023-03-03 18:12:22
848,Series,Серія,Серия,Serie,2022-10-25 21:09:56,2023-03-03 18:12:22
849,Service,Сервіс,Сервис,Servicio,2022-10-25 21:09:56,2023-03-03 18:12:22
850,Session,Сеанс,Сеанс,Sesión,2022-10-25 21:09:56,2023-03-03 18:12:22
851,Setting,Налаштування,Настройка,Configuración,2022-10-25 21:09:56,2023-03-03 18:12:22
852,Shape,Форма,Форма,Forma,2022-10-25 21:09:56,2023-03-03 18:12:22
853,Shirt,Сорочка,Рубашка,Camisa,2022-10-25 21:09:56,2023-03-03 18:12:22
854,Side,Сторона,Сторона,Lado,2022-10-25 21:09:56,2023-03-03 18:12:22
855,Sign,Знак,Знак,Signo,2022-10-25 21:09:56,2023-03-03 18:12:22
856,Signature,Підпис,Подпись,Firma,2022-10-25 21:09:56,2023-03-03 18:12:22
857,Significance,Значення,Значение,Significado,2022-10-25 21:09:56,2023-03-03 18:12:22
858,Singer,Співачка,Певица,Cantante,2022-10-25 21:09:56,2023-03-03 18:12:22
859,Sir,Сер,Сэр,Señor,2022-10-25 21:09:56,2023-03-03 18:12:22
860,Sister,Сестра,Сестра,Hermana,2022-10-25 21:09:56,2023-03-03 18:12:22
861,Site,Сайт,Сайт,Sitio,2022-10-25 21:09:56,2023-03-03 18:12:22
862,Situation,Ситуація,Ситуация,Situación,2022-10-25 21:09:56,2023-03-03 18:12:22
863,Size,Розмір,Размер,Tamaño,2022-10-25 21:09:56,2023-03-03 18:12:22
864,Skill,Навичка,Навык,Habilidad,2022-10-25 21:09:56,2023-03-03 18:12:22
865,Society,Суспільство,Общество,Sociedad,2022-10-25 21:09:56,2023-03-03 18:12:22
866,Software,Програмне Забезпечення,Программное Обеспечение,Software,2022-10-25 21:09:56,2023-03-06 13:20:16
867,Soil,Грунт,Почва,Suelo,2022-10-25 21:09:56,2023-03-03 18:12:22
868,Solution,Рішення,Решение,Solución,2022-10-25 21:09:56,2023-03-03 18:12:22
869,Son,Син,Сын,Hijo,2022-10-25 21:09:56,2023-03-03 18:12:22
870,Song,Пісня,Песня,Canción,2022-10-25 21:09:56,2023-03-03 18:12:22
871,Soup,Суп,Суп,Sopa,2022-10-25 21:09:56,2023-03-03 18:12:22
872,Source,Джерело,Источник,Fuente,2022-10-25 21:09:56,2023-03-03 18:12:22
873,Space,Простір,Пространство,Espacio,2022-10-25 21:09:56,2023-03-03 18:12:22
874,Speaker,Динамік,Динамик,Altavoz,2022-10-25 21:09:56,2023-03-03 18:12:22
875,Speech,Мова,Речь,Discurso,2022-10-25 21:09:56,2023-03-03 18:12:22
876,Sport,Спорт,Спорт,Deporte,2022-10-25 21:09:56,2023-03-03 18:12:22
877,Square,Квадрат,Квадрат,Cuadrado,2022-10-25 21:09:56,2023-03-03 18:12:22
878,Standard,Стандарт,Стандарт,Estándar,2022-10-25 21:09:56,2023-03-03 18:12:22
879,Star,Зірка,Звезда,Estrella,2022-10-25 21:09:56,2023-03-03 18:12:22
880,Statement,Твердження,Утверждение,Declaración,2022-10-25 21:09:56,2023-03-03 18:12:22
881,Steak,Стейк,Стейк,Bistec,2022-10-25 21:09:56,2023-03-03 18:12:22
882,Step,Крок,Шаг,Paso,2022-10-25 21:09:56,2023-03-03 18:12:22
883,Stock,Запас,Запас,Stock,2022-10-25 21:09:56,2023-03-03 18:12:22
